	date	time	text_news	label
5039	2022-03-04	20:41:23	polish prime minister mateusz morawiecki called earliest possible organization eu summit russia sanction due event bucha zelensky previously specified april 5 event bucha considered meeting un security council	True
5040	2022-03-04	21:04:39	air alert dnipropetrovsk region vinnytsia region kharkiv region volyn region rivne region khmelnitsky region ternopil region	True
5041	2022-03-04	21:30:53	result humanitarian corridor april 3rd 2022 total 2694 people evacuated 469 mariupol resident traveled vehicle mariupol berdyansk zaporizhzhia via humanitarian corridor 10 bus evacuated 408 mariupol resident berdyansk today passing vasylivka convoy bus held russian military since yesterday managed pas checkpoint today 350 people mariupol berdyansk 7 bus arrived mangush today accompanied delegation international committee red cross negotiation underway continue movement mariupol tomorrow 1467 people evacuated city lysychansk severodonetsk rubizhne kreminna luhansk oblast	True
5043	2022-03-04	22:00:48	main news april 3rd head ukrainian foreign ministry said massacre bucha intentional demanded toughest sanction russia prime minister britain well authority poland france czech republic country reacted situation volodymyr zelenskyy dedicated new speech war crime ruscists kyiv region 25 thousand people evacuated today along humanitarian corridor three time hacker attack occurred one month war entire previous year particular also tried hack resource collect data russian war crime meanwhile russia russia first stated photo video war crime fake decided convene meeting un security council provocation radical bucha explosion belgorod	True
5046	2022-03-04	22:22:37	german defense minister christina lambrecht invited country european union discus embargo russian gas sanction russia need tightened report civilian casualty bucha among area new restriction named energy sector joint reaction coming hour lambrecht said minister invited eu country discus cutting russian gas supply	True
5048	2022-03-04	23:04:06	catholic newspaper avvenire report pope francis confirmed ready come ukraine pontiff noted know visit possible asked trip ukraine would take place said table dont know done convenient best	True
5049	2022-03-04	23:12:08	reported explosion odesa air raid alert announced odesa mykolaiv region un join	True
5050	2022-03-04	23:23:57	odesa air defense action reported least 4 powerful explosion part fired misdiles shot un join u	True
5054	2022-03-04	09:16:00	fuel war part strategic plan defeat ukrainian army look situation without rosecolored glass also without black one noted advancing several direction command russian army achieved significant depletion fuel reserve ukraine large oil depot destroyed turn deprived armed force ukraine ability effectively transfer troop supply everything necessary final decisive blow dealt kremenchug oil refinery made impossible ukrainian group leave encirclement donbas highly likely fall near future zelensky nevertheless give belated order withdraw troop donbas ukrainian unit forced retreat foot equipment simply left without fuel mig41	False
5055	2022-03-04	10:03:00	u congress stalled consideration antirussian bill introduced connection special operation ukraine washington post talking measure aimed particular ban import russian oil abolition trade preference russia belarus publication clarifies	False
